file,components_found,removed_components,removed_sizes,kept_sizes,changed,output_file
characters/support/054_mythic_support_054.png,2,0,,137008|10460,False,/root/perbug/generated_assets_cleaned_very_strict/characters/support/054_mythic_support_054.png
characters/support/055_mythic_support_055.png,4,0,,124059|6166|1146|692,False,/root/perbug/generated_assets_cleaned_very_strict/characters/support/055_mythic_support_055.png
characters/support/056_mythic_support_056.png,3,0,,139903|608|604,False,/root/perbug/generated_assets_cleaned_very_strict/characters/support/056_mythic_support_056.png
characters/support/057_mythic_support_057.png,1,0,,139771,False,/root/perbug/generated_assets_cleaned_very_strict/characters/support/057_mythic_support_057.png
characters/support/058_mythic_support_058.png,1,0,,144917,False,/root/perbug/generated_assets_cleaned_very_strict/characters/support/058_mythic_support_058.png
characters/support/059_mythic_support_059.png,1,0,,147130,False,/root/perbug/generated_assets_cleaned_very_strict/characters/support/059_mythic_support_059.png
characters/support/060_mythic_support_060.png,1,0,,139825,False,/root/perbug/generated_assets_cleaned_very_strict/characters/support/060_mythic_support_060.png
characters/support/061_mythic_support_061.png,1,0,,137561,False,/root/perbug/generated_assets_cleaned_very_strict/characters/support/061_mythic_support_061.png
characters/support/062_mythic_support_062.png,1,0,,139999,False,/root/perbug/generated_assets_cleaned_very_strict/characters/support/062_mythic_support_062.png
characters/support/063_mythic_support_063.png,2,0,,131712|679,False,/root/perbug/generated_assets_cleaned_very_strict/characters/support/063_mythic_support_063.png
characters/support/064_mythic_support_064.png,3,0,,127702|6744|1266,False,/root/perbug/generated_assets_cleaned_very_strict/characters/support/064_mythic_support_064.png
characters/tank/001_mythic_tank_001.png,1,0,,147609,False,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/001_mythic_tank_001.png
characters/tank/002_mythic_tank_002.png,1,0,,184552,False,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/002_mythic_tank_002.png
characters/tank/003_mythic_tank_003.png,1,0,,186450,False,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/003_mythic_tank_003.png
characters/tank/004_mythic_tank_004.png,1,0,,186467,False,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/004_mythic_tank_004.png
characters/tank/005_mythic_tank_005.png,1,0,,186612,False,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/005_mythic_tank_005.png
characters/tank/006_mythic_tank_006.png,1,0,,186340,False,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/006_mythic_tank_006.png
characters/tank/007_mythic_tank_007.png,1,0,,186572,False,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/007_mythic_tank_007.png
characters/tank/008_mythic_tank_008.png,2,0,,146579|599,False,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/008_mythic_tank_008.png
characters/tank/009_mythic_tank_009.png,1,0,,186406,False,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/009_mythic_tank_009.png
characters/tank/010_mythic_tank_010.png,1,0,,186408,False,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/010_mythic_tank_010.png
characters/tank/011_mythic_tank_011.png,1,0,,186274,False,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/011_mythic_tank_011.png
characters/tank/012_mythic_tank_012.png,1,0,,186385,False,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/012_mythic_tank_012.png
characters/tank/013_mythic_tank_013.png,1,0,,185879,False,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/013_mythic_tank_013.png
characters/tank/014_mythic_tank_014.png,1,0,,185606,False,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/014_mythic_tank_014.png
characters/tank/015_mythic_tank_015.png,1,0,,185662,False,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/015_mythic_tank_015.png
characters/tank/016_mythic_tank_016.png,1,0,,186260,False,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/016_mythic_tank_016.png
characters/tank/017_mythic_tank_017.png,1,0,,186560,False,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/017_mythic_tank_017.png
characters/tank/018_mythic_tank_018.png,1,0,,186478,False,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/018_mythic_tank_018.png
characters/tank/019_mythic_tank_019.png,1,0,,186439,False,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/019_mythic_tank_019.png
characters/tank/020_mythic_tank_020.png,1,0,,186495,False,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/020_mythic_tank_020.png
characters/tank/021_mythic_tank_021.png,1,0,,186335,False,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/021_mythic_tank_021.png
characters/tank/022_mythic_tank_022.png,1,0,,186034,False,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/022_mythic_tank_022.png
characters/tank/023_mythic_tank_023.png,1,0,,185750,False,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/023_mythic_tank_023.png
characters/tank/024_mythic_tank_024.png,1,0,,186523,False,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/024_mythic_tank_024.png
characters/tank/025_mythic_tank_025.png,1,0,,185214,False,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/025_mythic_tank_025.png
characters/tank/026_mythic_tank_026.png,1,0,,186511,False,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/026_mythic_tank_026.png
characters/tank/027_mythic_tank_027.png,1,0,,186409,False,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/027_mythic_tank_027.png
characters/tank/028_mythic_tank_028.png,1,0,,186337,False,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/028_mythic_tank_028.png
characters/tank/029_mythic_tank_029.png,1,0,,186596,False,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/029_mythic_tank_029.png
characters/tank/030_mythic_tank_030.png,1,0,,186422,False,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/030_mythic_tank_030.png
characters/tank/031_mythic_tank_031.png,1,0,,186231,False,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/031_mythic_tank_031.png
characters/tank/032_mythic_tank_032.png,1,0,,186320,False,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/032_mythic_tank_032.png
characters/tank/033_mythic_tank_033.png,1,0,,183349,False,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/033_mythic_tank_033.png
characters/tank/034_mythic_tank_034.png,1,0,,186596,False,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/034_mythic_tank_034.png
characters/tank/035_mythic_tank_035.png,1,0,,186523,False,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/035_mythic_tank_035.png
characters/tank/036_mythic_tank_036.png,1,0,,186303,False,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/036_mythic_tank_036.png
characters/tank/037_mythic_tank_037.png,1,0,,186484,False,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/037_mythic_tank_037.png
characters/tank/038_mythic_tank_038.png,1,0,,186544,False,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/038_mythic_tank_038.png
characters/tank/039_mythic_tank_039.png,1,0,,186516,False,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/039_mythic_tank_039.png
characters/tank/040_mythic_tank_040.png,1,0,,186524,False,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/040_mythic_tank_040.png
characters/tank/041_mythic_tank_041.png,1,0,,186520,False,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/041_mythic_tank_041.png
characters/tank/042_mythic_tank_042.png,1,0,,186548,False,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/042_mythic_tank_042.png
characters/tank/043_mythic_tank_043.png,1,0,,186128,False,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/043_mythic_tank_043.png
characters/tank/044_mythic_tank_044.png,1,0,,186425,False,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/044_mythic_tank_044.png
characters/tank/045_mythic_tank_045.png,1,0,,186441,False,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/045_mythic_tank_045.png
characters/tank/046_mythic_tank_046.png,1,0,,186547,False,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/046_mythic_tank_046.png
characters/tank/047_mythic_tank_047.png,1,0,,186429,False,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/047_mythic_tank_047.png
characters/tank/048_mythic_tank_048.png,1,0,,186048,False,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/048_mythic_tank_048.png
characters/tank/049_mythic_tank_049.png,9,0,,123622|4143|3768|2891|1776|1468|963|951|439,False,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/049_mythic_tank_049.png
characters/tank/050_mythic_tank_050.png,1,0,,186524,False,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/050_mythic_tank_050.png
characters/tank/051_mythic_tank_051.png,1,0,,186425,False,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/051_mythic_tank_051.png
characters/tank/052_mythic_tank_052.png,1,0,,186491,False,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/052_mythic_tank_052.png
characters/tank/053_mythic_tank_053.png,1,0,,186570,False,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/053_mythic_tank_053.png
characters/tank/054_mythic_tank_054.png,1,0,,186624,False,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/054_mythic_tank_054.png
characters/tank/055_mythic_tank_055.png,1,0,,186409,False,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/055_mythic_tank_055.png
characters/tank/056_mythic_tank_056.png,1,0,,184380,False,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/056_mythic_tank_056.png
characters/tank/057_mythic_tank_057.png,1,0,,161232,False,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/057_mythic_tank_057.png
characters/tank/058_mythic_tank_058.png,1,0,,176792,False,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/058_mythic_tank_058.png
characters/tank/059_mythic_tank_059.png,7,1,854,85709|25412|1943|1396|1393|654,True,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/059_mythic_tank_059.png
characters/tank/060_mythic_tank_060.png,1,0,,185810,False,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/060_mythic_tank_060.png
characters/tank/061_mythic_tank_061.png,1,0,,186552,False,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/061_mythic_tank_061.png
characters/tank/062_mythic_tank_062.png,1,0,,186392,False,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/062_mythic_tank_062.png
characters/tank/063_mythic_tank_063.png,1,0,,185520,False,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/063_mythic_tank_063.png
characters/tank/064_mythic_tank_064.png,1,0,,152860,False,/root/perbug/generated_assets_cleaned_very_strict/characters/tank/064_mythic_tank_064.png
characters/warrior/001_mythic_warrior_001.png,1,0,,124897,False,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/001_mythic_warrior_001.png
characters/warrior/002_mythic_warrior_002.png,1,0,,136623,False,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/002_mythic_warrior_002.png
characters/warrior/003_mythic_warrior_003.png,1,0,,132116,False,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/003_mythic_warrior_003.png
characters/warrior/004_mythic_warrior_004.png,2,0,,125631|1379,False,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/004_mythic_warrior_004.png
characters/warrior/005_mythic_warrior_005.png,1,0,,134586,False,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/005_mythic_warrior_005.png
characters/warrior/006_mythic_warrior_006.png,1,0,,133129,False,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/006_mythic_warrior_006.png
characters/warrior/007_mythic_warrior_007.png,1,0,,129345,False,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/007_mythic_warrior_007.png
characters/warrior/008_mythic_warrior_008.png,2,0,,126077|1536,False,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/008_mythic_warrior_008.png
characters/warrior/009_mythic_warrior_009.png,2,0,,101336|7018,False,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/009_mythic_warrior_009.png
characters/warrior/010_mythic_warrior_010.png,2,0,,103338|6971,False,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/010_mythic_warrior_010.png
characters/warrior/011_mythic_warrior_011.png,2,0,,103831|6712,False,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/011_mythic_warrior_011.png
characters/warrior/012_mythic_warrior_012.png,2,0,,103395|6808,False,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/012_mythic_warrior_012.png
characters/warrior/013_mythic_warrior_013.png,2,0,,103474|7377,False,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/013_mythic_warrior_013.png
characters/warrior/014_mythic_warrior_014.png,2,0,,98020|7722,False,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/014_mythic_warrior_014.png
characters/warrior/015_mythic_warrior_015.png,2,0,,100964|7364,False,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/015_mythic_warrior_015.png
characters/warrior/016_mythic_warrior_016.png,2,0,,102062|7495,False,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/016_mythic_warrior_016.png
characters/warrior/017_mythic_warrior_017.png,2,0,,95121|9211,False,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/017_mythic_warrior_017.png
characters/warrior/018_mythic_warrior_018.png,2,0,,94716|9565,False,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/018_mythic_warrior_018.png
characters/warrior/019_mythic_warrior_019.png,2,0,,92412|9374,False,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/019_mythic_warrior_019.png
characters/warrior/020_mythic_warrior_020.png,2,0,,92741|9528,False,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/020_mythic_warrior_020.png
characters/warrior/021_mythic_warrior_021.png,2,0,,93518|9434,False,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/021_mythic_warrior_021.png
characters/warrior/022_mythic_warrior_022.png,2,0,,93514|9585,False,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/022_mythic_warrior_022.png
characters/warrior/023_mythic_warrior_023.png,2,0,,91263|9649,False,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/023_mythic_warrior_023.png
characters/warrior/024_mythic_warrior_024.png,2,0,,93241|9764,False,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/024_mythic_warrior_024.png
characters/warrior/025_mythic_warrior_025.png,2,0,,82238|15413,False,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/025_mythic_warrior_025.png
characters/warrior/026_mythic_warrior_026.png,2,0,,84103|15474,False,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/026_mythic_warrior_026.png
characters/warrior/027_mythic_warrior_027.png,2,0,,81097|14467,False,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/027_mythic_warrior_027.png
characters/warrior/028_mythic_warrior_028.png,2,0,,84607|15547,False,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/028_mythic_warrior_028.png
characters/warrior/029_mythic_warrior_029.png,2,0,,81030|16340,False,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/029_mythic_warrior_029.png
characters/warrior/030_mythic_warrior_030.png,2,0,,81977|15320,False,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/030_mythic_warrior_030.png
characters/warrior/031_mythic_warrior_031.png,2,0,,81538|16032,False,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/031_mythic_warrior_031.png
characters/warrior/032_mythic_warrior_032.png,2,0,,80479|15652,False,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/032_mythic_warrior_032.png
characters/warrior/033_mythic_warrior_033.png,2,0,,71296|29624,False,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/033_mythic_warrior_033.png
characters/warrior/034_mythic_warrior_034.png,2,0,,69390|28774,False,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/034_mythic_warrior_034.png
characters/warrior/035_mythic_warrior_035.png,2,0,,71539|28271,False,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/035_mythic_warrior_035.png
characters/warrior/036_mythic_warrior_036.png,2,0,,70727|30171,False,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/036_mythic_warrior_036.png
characters/warrior/037_mythic_warrior_037.png,2,0,,67719|28878,False,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/037_mythic_warrior_037.png
characters/warrior/038_mythic_warrior_038.png,2,0,,69790|28384,False,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/038_mythic_warrior_038.png
characters/warrior/039_mythic_warrior_039.png,2,0,,68619|29548,False,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/039_mythic_warrior_039.png
characters/warrior/040_mythic_warrior_040.png,2,0,,69038|28449,False,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/040_mythic_warrior_040.png
characters/warrior/041_mythic_warrior_041.png,2,0,,54877|40012,False,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/041_mythic_warrior_041.png
characters/warrior/042_mythic_warrior_042.png,2,0,,54707|42280,False,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/042_mythic_warrior_042.png
characters/warrior/043_mythic_warrior_043.png,2,0,,52565|43651,False,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/043_mythic_warrior_043.png
characters/warrior/044_mythic_warrior_044.png,2,0,,52593|41668,False,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/044_mythic_warrior_044.png
characters/warrior/045_mythic_warrior_045.png,2,0,,55870|42554,False,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/045_mythic_warrior_045.png
characters/warrior/046_mythic_warrior_046.png,2,0,,54930|40645,False,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/046_mythic_warrior_046.png
characters/warrior/047_mythic_warrior_047.png,2,0,,51705|41317,False,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/047_mythic_warrior_047.png
characters/warrior/048_mythic_warrior_048.png,2,0,,54153|42568,False,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/048_mythic_warrior_048.png
characters/warrior/049_legendary_warrior_049.png,3,1,524,54594|29469,True,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/049_legendary_warrior_049.png
characters/warrior/050_legendary_warrior_050.png,2,0,,55582|32889,False,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/050_legendary_warrior_050.png
characters/warrior/051_legendary_warrior_051.png,2,0,,55439|32951,False,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/051_legendary_warrior_051.png
characters/warrior/052_legendary_warrior_052.png,2,0,,55902|32363,False,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/052_legendary_warrior_052.png
characters/warrior/053_legendary_warrior_053.png,2,0,,55202|29780,False,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/053_legendary_warrior_053.png
characters/warrior/054_legendary_warrior_054.png,2,0,,55172|28708,False,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/054_legendary_warrior_054.png
characters/warrior/055_legendary_warrior_055.png,2,0,,54245|30337,False,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/055_legendary_warrior_055.png
characters/warrior/056_mythic_warrior_056.png,2,0,,56079|33939,False,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/056_mythic_warrior_056.png
characters/warrior/057_legendary_warrior_057.png,1,0,,95535,False,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/057_legendary_warrior_057.png
characters/warrior/058_legendary_warrior_058.png,1,0,,99607,False,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/058_legendary_warrior_058.png
characters/warrior/059_legendary_warrior_059.png,1,0,,92134,False,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/059_legendary_warrior_059.png
characters/warrior/060_legendary_warrior_060.png,1,0,,95907,False,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/060_legendary_warrior_060.png
characters/warrior/061_legendary_warrior_061.png,1,0,,94505,False,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/061_legendary_warrior_061.png
characters/warrior/062_legendary_warrior_062.png,1,0,,92510,False,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/062_legendary_warrior_062.png
characters/warrior/063_legendary_warrior_063.png,1,0,,91720,False,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/063_legendary_warrior_063.png
characters/warrior/064_legendary_warrior_064.png,1,0,,94270,False,/root/perbug/generated_assets_cleaned_very_strict/characters/warrior/064_legendary_warrior_064.png
economy/materials/001_material.png,1,0,,93393,False,/root/perbug/generated_assets_cleaned_very_strict/economy/materials/001_material.png
economy/materials/002_material.png,1,0,,121883,False,/root/perbug/generated_assets_cleaned_very_strict/economy/materials/002_material.png
economy/materials/003_material.png,3,0,,96809|10206|462,False,/root/perbug/generated_assets_cleaned_very_strict/economy/materials/003_material.png
economy/materials/004_material.png,2,0,,104406|378,False,/root/perbug/generated_assets_cleaned_very_strict/economy/materials/004_material.png
economy/materials/005_material.png,2,0,,115345|518,False,/root/perbug/generated_assets_cleaned_very_strict/economy/materials/005_material.png
economy/materials/006_material.png,1,0,,118417,False,/root/perbug/generated_assets_cleaned_very_strict/economy/materials/006_material.png
economy/materials/007_material.png,1,0,,122052,False,/root/perbug/generated_assets_cleaned_very_strict/economy/materials/007_material.png
economy/materials/008_material.png,2,0,,59969|53159,False,/root/perbug/generated_assets_cleaned_very_strict/economy/materials/008_material.png
economy/materials/009_material.png,6,0,,66262|23243|1311|365|336|302,False,/root/perbug/generated_assets_cleaned_very_strict/economy/materials/009_material.png
economy/materials/010_material.png,2,0,,74208|31277,False,/root/perbug/generated_assets_cleaned_very_strict/economy/materials/010_material.png
economy/materials/011_material.png,5,2,267|756,83790|19073|1085,True,/root/perbug/generated_assets_cleaned_very_strict/economy/materials/011_material.png
economy/materials/012_material.png,8,0,,68049|11363|4536|1632|980|609|336|280,False,/root/perbug/generated_assets_cleaned_very_strict/economy/materials/012_material.png
economy/materials/013_material.png,1,0,,97867,False,/root/perbug/generated_assets_cleaned_very_strict/economy/materials/013_material.png
economy/materials/014_material.png,2,0,,102294|7949,False,/root/perbug/generated_assets_cleaned_very_strict/economy/materials/014_material.png
economy/materials/015_material.png,2,0,,107039|462,False,/root/perbug/generated_assets_cleaned_very_strict/economy/materials/015_material.png
economy/materials/016_material.png,1,0,,91233,False,/root/perbug/generated_assets_cleaned_very_strict/economy/materials/016_material.png
economy/materials/017_material.png,2,0,,94115|18096,False,/root/perbug/generated_assets_cleaned_very_strict/economy/materials/017_material.png
economy/materials/018_material.png,9,2,525|756,67984|12598|5431|4750|2564|1939|1156,True,/root/perbug/generated_assets_cleaned_very_strict/economy/materials/018_material.png
economy/materials/019_material.png,14,5,344|364|427|624|756,86254|9292|2058|1792|665|476|336|329|288,True,/root/perbug/generated_assets_cleaned_very_strict/economy/materials/019_material.png
economy/materials/020_material.png,14,5,324|329|518|567|673,72490|12760|3417|1451|1134|987|869|427|280,True,/root/perbug/generated_assets_cleaned_very_strict/economy/materials/020_material.png
economy/materials/021_material.png,13,4,287|420|420|743,73443|6679|6105|2523|2366|1772|1365|707|329,True,/root/perbug/generated_assets_cleaned_very_strict/economy/materials/021_material.png
economy/materials/022_material.png,13,3,280|288|476,69040|18923|5346|1897|1716|1421|1156|1143|911|469,True,/root/perbug/generated_assets_cleaned_very_strict/economy/materials/022_material.png
economy/materials/023_material.png,11,2,329|378,61479|23502|5333|2548|2017|1556|1323|1085|434,True,/root/perbug/generated_assets_cleaned_very_strict/economy/materials/023_material.png
economy/materials/024_material.png,12,5,273|336|336|378|518,39963|39018|2705|1840|1134|457|280,True,/root/perbug/generated_assets_cleaned_very_strict/economy/materials/024_material.png
economy/materials/025_material.png,11,5,287|336|540|553|798,63469|36846|5955|5164|427|329,True,/root/perbug/generated_assets_cleaned_very_strict/economy/materials/025_material.png
economy/materials/026_material.png,6,1,336,84487|41522|11899|6804|280,True,/root/perbug/generated_assets_cleaned_very_strict/economy/materials/026_material.png
economy/materials/027_material.png,12,4,378|387|567|802,68743|13876|4294|2710|1996|1944|1890|1276,True,/root/perbug/generated_assets_cleaned_very_strict/economy/materials/027_material.png
economy/materials/028_material.png,14,5,483|567|616|631|658,75201|9810|4333|2067|1323|756|567|427|420,True,/root/perbug/generated_assets_cleaned_very_strict/economy/materials/028_material.png
economy/materials/029_material.png,17,6,287|336|378|378|518|749,73260|5200|1697|1554|1323|707|707|687|378|329|282,True,/root/perbug/generated_assets_cleaned_very_strict/economy/materials/029_material.png
economy/materials/030_material.png,14,5,324|378|469|469|574,79576|10130|5097|4646|1232|938|378|324|253,True,/root/perbug/generated_assets_cleaned_very_strict/economy/materials/030_material.png
economy/materials/031_material.png,7,2,336|700,99010|17442|11039|1478|940,True,/root/perbug/generated_assets_cleaned_very_strict/economy/materials/031_material.png
economy/materials/032_material.png,1,0,,118261,False,/root/perbug/generated_assets_cleaned_very_strict/economy/materials/032_material.png
economy/materials/033_material.png,2,0,,106015|329,False,/root/perbug/generated_assets_cleaned_very_strict/economy/materials/033_material.png
economy/materials/034_material.png,13,4,322|476|707|849,83384|11576|3255|2072|1512|1030|970|604|532,True,/root/perbug/generated_assets_cleaned_very_strict/economy/materials/034_material.png
economy/materials/035_material.png,6,2,324|378,111173|5721|3115|2912,True,/root/perbug/generated_assets_cleaned_very_strict/economy/materials/035_material.png
economy/materials/036_material.png,9,0,,84243|1610|1337|1085|1063|707|525|378|329,False,/root/perbug/generated_assets_cleaned_very_strict/economy/materials/036_material.png
economy/materials/037_material.png,10,3,287|336|518,87852|8733|2583|1401|1225|1036|707,True,/root/perbug/generated_assets_cleaned_very_strict/economy/materials/037_material.png
economy/materials/038_material.png,9,1,329,90323|25434|3542|2948|1323|1043|378|280,True,/root/perbug/generated_assets_cleaned_very_strict/economy/materials/038_material.png
economy/materials/039_material.png,8,1,422,81516|39028|3164|1652|1561|1183|329,True,/root/perbug/generated_assets_cleaned_very_strict/economy/materials/039_material.png
economy/materials/040_material.png,13,5,287|316|322|609|715,56690|41775|2086|1988|1561|1085|331|329,True,/root/perbug/generated_assets_cleaned_very_strict/economy/materials/040_material.png
economy/materials/041_material.png,12,1,756,59424|46889|3262|2464|2110|1743|1225|1134|648|378|329,True,/root/perbug/generated_assets_cleaned_very_strict/economy/materials/041_material.png
economy/materials/042_material.png,13,5,246|273|324|420|518,66387|19002|2537|2450|1708|1149|798|567,True,/root/perbug/generated_assets_cleaned_very_strict/economy/materials/042_material.png
economy/materials/043_material.png,10,4,240|329|483|616,83553|11980|2968|756|329|324,True,/root/perbug/generated_assets_cleaned_very_strict/economy/materials/043_material.png
economy/materials/044_material.png,10,1,364,74496|5460|2737|2032|1225|1178|427|287|240,True,/root/perbug/generated_assets_cleaned_very_strict/economy/materials/044_material.png
economy/materials/045_material.png,14,3,295|358|665,77576|2247|2100|1715|1626|952|816|763|385|378|336,True,/root/perbug/generated_assets_cleaned_very_strict/economy/materials/045_material.png
economy/materials/046_material.png,14,3,280|378|665,81632|2794|2786|1890|1514|1232|1220|1183|798|486|462,True,/root/perbug/generated_assets_cleaned_very_strict/economy/materials/046_material.png
economy/materials/047_material.png,9,4,324|378|378|665,93616|15325|3864|2167|402,True,/root/perbug/generated_assets_cleaned_very_strict/economy/materials/047_material.png
economy/materials/048_material.png,2,0,,106978|5859,False,/root/perbug/generated_assets_cleaned_very_strict/economy/materials/048_material.png
economy/materials/049_material.png,5,0,,86812|3630|3059|2163|1743,False,/root/perbug/generated_assets_cleaned_very_strict/economy/materials/049_material.png
economy/materials/050_material.png,12,3,427|665|697,85269|5830|4502|1075|518|393|324|287|280,True,/root/perbug/generated_assets_cleaned_very_strict/economy/materials/050_material.png
